cpg_site,chr,pos,gene,gene_start,gene_end,in_gene_body,is_endo_hit
chr10_117005497,chr10,117005497,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005502,chr10,117005502,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005526,chr10,117005526,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005533,chr10,117005533,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005540,chr10,117005540,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005567,chr10,117005567,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005572,chr10,117005572,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005588,chr10,117005588,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005614,chr10,117005614,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005632,chr10,117005632,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005634,chr10,117005634,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005663,chr10,117005663,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005709,chr10,117005709,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005719,chr10,117005719,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005744,chr10,117005744,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005781,chr10,117005781,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005808,chr10,117005808,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005824,chr10,117005824,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005872,chr10,117005872,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005911,chr10,117005911,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005918,chr10,117005918,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005927,chr10,117005927,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005936,chr10,117005936,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117005966,chr10,117005966,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117006086,chr10,117006086,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117006288,chr10,117006288,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117006304,chr10,117006304,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117006490,chr10,117006490,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117006497,chr10,117006497,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117006514,chr10,117006514,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117006520,chr10,117006520,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117006522,chr10,117006522,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117006560,chr10,117006560,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117007101,chr10,117007101,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117007170,chr10,117007170,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117007446,chr10,117007446,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117007742,chr10,117007742,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117007778,chr10,117007778,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117007783,chr10,117007783,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117007828,chr10,117007828,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117007876,chr10,117007876,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117007900,chr10,117007900,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117007932,chr10,117007932,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117007939,chr10,117007939,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117007956,chr10,117007956,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117007994,chr10,117007994,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117008049,chr10,117008049,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117008835,chr10,117008835,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117008839,chr10,117008839,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117008884,chr10,117008884,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117008975,chr10,117008975,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009063,chr10,117009063,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009069,chr10,117009069,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009587,chr10,117009587,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009632,chr10,117009632,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009646,chr10,117009646,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009670,chr10,117009670,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009675,chr10,117009675,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009686,chr10,117009686,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009731,chr10,117009731,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009760,chr10,117009760,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009764,chr10,117009764,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009772,chr10,117009772,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009776,chr10,117009776,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009827,chr10,117009827,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009834,chr10,117009834,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009851,chr10,117009851,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009857,chr10,117009857,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009859,chr10,117009859,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009881,chr10,117009881,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117009938,chr10,117009938,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117010187,chr10,117010187,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117010733,chr10,117010733,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117010874,chr10,117010874,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117011012,chr10,117011012,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117011114,chr10,117011114,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117011861,chr10,117011861,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117011866,chr10,117011866,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117011868,chr10,117011868,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117011878,chr10,117011878,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117011906,chr10,117011906,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117011915,chr10,117011915,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117011922,chr10,117011922,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117011936,chr10,117011936,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117011956,chr10,117011956,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117012000,chr10,117012000,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117012008,chr10,117012008,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117012032,chr10,117012032,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117012055,chr10,117012055,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117012063,chr10,117012063,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117012087,chr10,117012087,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117012093,chr10,117012093,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117012095,chr10,117012095,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117012345,chr10,117012345,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117012570,chr10,117012570,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117012673,chr10,117012673,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117012709,chr10,117012709,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117012721,chr10,117012721,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117013243,chr10,117013243,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117013322,chr10,117013322,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117013330,chr10,117013330,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117013425,chr10,117013425,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117013685,chr10,117013685,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117013760,chr10,117013760,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117013779,chr10,117013779,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117014360,chr10,117014360,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117014463,chr10,117014463,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117015394,chr10,117015394,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117015434,chr10,117015434,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117015488,chr10,117015488,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117015519,chr10,117015519,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117015550,chr10,117015550,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117015573,chr10,117015573,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117015610,chr10,117015610,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117015620,chr10,117015620,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117015626,chr10,117015626,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117015883,chr10,117015883,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117016262,chr10,117016262,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117016282,chr10,117016282,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117016437,chr10,117016437,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117016475,chr10,117016475,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117016509,chr10,117016509,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117016547,chr10,117016547,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117016551,chr10,117016551,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117016563,chr10,117016563,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117016567,chr10,117016567,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117016686,chr10,117016686,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117016696,chr10,117016696,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017213,chr10,117017213,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017217,chr10,117017217,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017219,chr10,117017219,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017229,chr10,117017229,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017257,chr10,117017257,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017266,chr10,117017266,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017273,chr10,117017273,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017287,chr10,117017287,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017307,chr10,117017307,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017347,chr10,117017347,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017359,chr10,117017359,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017383,chr10,117017383,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017407,chr10,117017407,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017415,chr10,117017415,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017439,chr10,117017439,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017447,chr10,117017447,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017469,chr10,117017469,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017477,chr10,117017477,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017485,chr10,117017485,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017666,chr10,117017666,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017773,chr10,117017773,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017787,chr10,117017787,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117017993,chr10,117017993,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117018720,chr10,117018720,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117018813,chr10,117018813,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117018850,chr10,117018850,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117019383,chr10,117019383,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117019678,chr10,117019678,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117019981,chr10,117019981,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117020211,chr10,117020211,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117020217,chr10,117020217,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117020255,chr10,117020255,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117020307,chr10,117020307,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117020369,chr10,117020369,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117020371,chr10,117020371,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117020494,chr10,117020494,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117021098,chr10,117021098,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117021100,chr10,117021100,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117021110,chr10,117021110,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117021147,chr10,117021147,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117021229,chr10,117021229,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117021233,chr10,117021233,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117021243,chr10,117021243,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117021769,chr10,117021769,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117021885,chr10,117021885,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117021960,chr10,117021960,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117022154,chr10,117022154,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117022364,chr10,117022364,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117022503,chr10,117022503,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117022591,chr10,117022591,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117023276,chr10,117023276,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117023625,chr10,117023625,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117023656,chr10,117023656,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117023849,chr10,117023849,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117024060,chr10,117024060,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117024135,chr10,117024135,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117024155,chr10,117024155,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117024377,chr10,117024377,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117024499,chr10,117024499,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117024511,chr10,117024511,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117024544,chr10,117024544,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117024579,chr10,117024579,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117024593,chr10,117024593,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117024600,chr10,117024600,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117024604,chr10,117024604,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117024637,chr10,117024637,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117024647,chr10,117024647,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117024649,chr10,117024649,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117024653,chr10,117024653,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117025001,chr10,117025001,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117025186,chr10,117025186,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117025373,chr10,117025373,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117025387,chr10,117025387,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117025410,chr10,117025410,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117025658,chr10,117025658,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117026313,chr10,117026313,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117026515,chr10,117026515,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117026713,chr10,117026713,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117027529,chr10,117027529,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117027647,chr10,117027647,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117027688,chr10,117027688,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117027719,chr10,117027719,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117027740,chr10,117027740,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117027777,chr10,117027777,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117027787,chr10,117027787,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117028002,chr10,117028002,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117028144,chr10,117028144,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117028604,chr10,117028604,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117028682,chr10,117028682,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117028713,chr10,117028713,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117029129,chr10,117029129,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117029639,chr10,117029639,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117029726,chr10,117029726,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117029974,chr10,117029974,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117030045,chr10,117030045,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117030049,chr10,117030049,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117030077,chr10,117030077,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117030122,chr10,117030122,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117030182,chr10,117030182,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117030239,chr10,117030239,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117031881,chr10,117031881,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117032157,chr10,117032157,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117032242,chr10,117032242,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117032264,chr10,117032264,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117032266,chr10,117032266,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117032289,chr10,117032289,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117032304,chr10,117032304,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117032358,chr10,117032358,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117032450,chr10,117032450,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117033525,chr10,117033525,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117033930,chr10,117033930,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117034004,chr10,117034004,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117034379,chr10,117034379,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117034555,chr10,117034555,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117035582,chr10,117035582,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117035689,chr10,117035689,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117035774,chr10,117035774,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117035802,chr10,117035802,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117035861,chr10,117035861,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117035895,chr10,117035895,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117035934,chr10,117035934,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117035984,chr10,117035984,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117036939,chr10,117036939,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117037085,chr10,117037085,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117037617,chr10,117037617,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117037778,chr10,117037778,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117037803,chr10,117037803,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117037809,chr10,117037809,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117037953,chr10,117037953,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117037990,chr10,117037990,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117038069,chr10,117038069,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117038243,chr10,117038243,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117038391,chr10,117038391,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117038439,chr10,117038439,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117038780,chr10,117038780,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117038786,chr10,117038786,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117038837,chr10,117038837,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117038926,chr10,117038926,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117038943,chr10,117038943,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117038979,chr10,117038979,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117039407,chr10,117039407,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117039572,chr10,117039572,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117039576,chr10,117039576,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117039580,chr10,117039580,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117039592,chr10,117039592,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117039635,chr10,117039635,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117039669,chr10,117039669,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117039680,chr10,117039680,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117039709,chr10,117039709,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117039713,chr10,117039713,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117039745,chr10,117039745,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117039809,chr10,117039809,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117039909,chr10,117039909,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117040626,chr10,117040626,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117040666,chr10,117040666,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117040995,chr10,117040995,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117041054,chr10,117041054,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117041101,chr10,117041101,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117041121,chr10,117041121,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117041256,chr10,117041256,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117041341,chr10,117041341,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117041543,chr10,117041543,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117041655,chr10,117041655,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117041667,chr10,117041667,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117041737,chr10,117041737,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117041750,chr10,117041750,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117041760,chr10,117041760,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117041848,chr10,117041848,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117042718,chr10,117042718,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117042760,chr10,117042760,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117042804,chr10,117042804,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117042835,chr10,117042835,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117042862,chr10,117042862,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117042895,chr10,117042895,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117042911,chr10,117042911,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117043164,chr10,117043164,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117043172,chr10,117043172,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117043219,chr10,117043219,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117043232,chr10,117043232,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117043234,chr10,117043234,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117043258,chr10,117043258,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117043290,chr10,117043290,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117044086,chr10,117044086,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117044398,chr10,117044398,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117044803,chr10,117044803,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117045383,chr10,117045383,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117047103,chr10,117047103,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117047127,chr10,117047127,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117047300,chr10,117047300,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117047311,chr10,117047311,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117047344,chr10,117047344,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117047524,chr10,117047524,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117047532,chr10,117047532,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117047541,chr10,117047541,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117047554,chr10,117047554,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117048081,chr10,117048081,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117048126,chr10,117048126,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117048424,chr10,117048424,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117048429,chr10,117048429,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117048588,chr10,117048588,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117048652,chr10,117048652,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117048980,chr10,117048980,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117049583,chr10,117049583,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117049692,chr10,117049692,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117049817,chr10,117049817,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117050175,chr10,117050175,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117050376,chr10,117050376,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117050608,chr10,117050608,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117050789,chr10,117050789,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117050881,chr10,117050881,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117050971,chr10,117050971,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117051011,chr10,117051011,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117051512,chr10,117051512,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117051891,chr10,117051891,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117052587,chr10,117052587,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117052741,chr10,117052741,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117052747,chr10,117052747,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117052757,chr10,117052757,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117052801,chr10,117052801,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117052815,chr10,117052815,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117053057,chr10,117053057,SHTN1,116881477,117126586,TRUE,FALSE
