cpg_site,category,chr,pos,gene,gene_start,gene_end,in_gene_body,is_meso_hit
chr22_49451262,ambiguous,chr22,49451262,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49451293,ambiguous,chr22,49451293,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49451335,ambiguous,chr22,49451335,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49451339,ambiguous,chr22,49451339,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49451483,constitutive,chr22,49451483,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49451580,constitutive,chr22,49451580,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49451621,ambiguous,chr22,49451621,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49452140,ambiguous,chr22,49452140,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49452518,ambiguous,chr22,49452518,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49452819,ambiguous,chr22,49452819,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49453179,ambiguous,chr22,49453179,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49453799,ambiguous,chr22,49453799,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49453835,ambiguous,chr22,49453835,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49453861,ambiguous,chr22,49453861,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49453922,ambiguous,chr22,49453922,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454014,ambiguous,chr22,49454014,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454038,ambiguous,chr22,49454038,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454041,ambiguous,chr22,49454041,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454069,ME,chr22,49454069,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454075,ambiguous,chr22,49454075,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454096,ambiguous,chr22,49454096,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454116,constitutive,chr22,49454116,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454130,ambiguous,chr22,49454130,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454167,ambiguous,chr22,49454167,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454251,ambiguous,chr22,49454251,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454254,ambiguous,chr22,49454254,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454366,ambiguous,chr22,49454366,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454458,ambiguous,chr22,49454458,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454462,ambiguous,chr22,49454462,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454819,ambiguous,chr22,49454819,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454823,constitutive,chr22,49454823,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454961,constitutive,chr22,49454961,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49454984,ambiguous,chr22,49454984,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455028,ambiguous,chr22,49455028,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455106,ambiguous,chr22,49455106,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455182,constitutive,chr22,49455182,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455200,constitutive,chr22,49455200,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455244,ambiguous,chr22,49455244,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455307,ambiguous,chr22,49455307,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455320,ambiguous,chr22,49455320,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455348,ambiguous,chr22,49455348,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455352,ambiguous,chr22,49455352,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455400,ambiguous,chr22,49455400,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455406,ambiguous,chr22,49455406,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455527,ambiguous,chr22,49455527,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455552,ambiguous,chr22,49455552,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455561,ambiguous,chr22,49455561,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455575,ambiguous,chr22,49455575,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455589,ambiguous,chr22,49455589,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455640,ambiguous,chr22,49455640,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455648,ambiguous,chr22,49455648,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455676,ambiguous,chr22,49455676,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455692,ambiguous,chr22,49455692,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49455729,ambiguous,chr22,49455729,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456044,ambiguous,chr22,49456044,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456089,ambiguous,chr22,49456089,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456164,ambiguous,chr22,49456164,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456171,ambiguous,chr22,49456171,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456184,ambiguous,chr22,49456184,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456191,ambiguous,chr22,49456191,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456212,ambiguous,chr22,49456212,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456319,ambiguous,chr22,49456319,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456395,ambiguous,chr22,49456395,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456434,constitutive,chr22,49456434,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456436,constitutive,chr22,49456436,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456442,ambiguous,chr22,49456442,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456450,constitutive,chr22,49456450,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456476,ambiguous,chr22,49456476,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456520,ambiguous,chr22,49456520,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456530,ambiguous,chr22,49456530,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456591,ambiguous,chr22,49456591,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456661,ambiguous,chr22,49456661,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456663,ambiguous,chr22,49456663,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456667,ambiguous,chr22,49456667,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456677,ambiguous,chr22,49456677,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456689,ambiguous,chr22,49456689,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456778,ambiguous,chr22,49456778,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49456957,ambiguous,chr22,49456957,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457155,ambiguous,chr22,49457155,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457205,ambiguous,chr22,49457205,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457237,ambiguous,chr22,49457237,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457272,ambiguous,chr22,49457272,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457275,ambiguous,chr22,49457275,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457283,ambiguous,chr22,49457283,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457297,ambiguous,chr22,49457297,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457313,ambiguous,chr22,49457313,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457349,ambiguous,chr22,49457349,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457366,ambiguous,chr22,49457366,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457376,ambiguous,chr22,49457376,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457380,ambiguous,chr22,49457380,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457394,ambiguous,chr22,49457394,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457397,ambiguous,chr22,49457397,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457400,ambiguous,chr22,49457400,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457438,ambiguous,chr22,49457438,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457493,ambiguous,chr22,49457493,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457682,ambiguous,chr22,49457682,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49457895,ambiguous,chr22,49457895,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458012,ambiguous,chr22,49458012,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458052,ambiguous,chr22,49458052,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458080,ambiguous,chr22,49458080,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458100,ambiguous,chr22,49458100,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458108,ambiguous,chr22,49458108,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458136,ambiguous,chr22,49458136,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458171,ambiguous,chr22,49458171,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458174,ambiguous,chr22,49458174,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458239,constitutive,chr22,49458239,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458242,ambiguous,chr22,49458242,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458250,constitutive,chr22,49458250,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458272,constitutive,chr22,49458272,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458318,ambiguous,chr22,49458318,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458460,constitutive,chr22,49458460,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458810,ambiguous,chr22,49458810,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458840,ambiguous,chr22,49458840,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458850,constitutive,chr22,49458850,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458854,constitutive,chr22,49458854,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458892,ambiguous,chr22,49458892,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458901,ambiguous,chr22,49458901,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458906,ambiguous,chr22,49458906,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458963,ambiguous,chr22,49458963,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458965,constitutive,chr22,49458965,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49458984,ambiguous,chr22,49458984,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49459014,ambiguous,chr22,49459014,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49459039,constitutive,chr22,49459039,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49459042,ambiguous,chr22,49459042,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49459054,ambiguous,chr22,49459054,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49459100,ambiguous,chr22,49459100,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49459204,ambiguous,chr22,49459204,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49459235,ambiguous,chr22,49459235,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49459281,ambiguous,chr22,49459281,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49459297,ambiguous,chr22,49459297,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49459329,ambiguous,chr22,49459329,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49459396,ambiguous,chr22,49459396,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49459419,ambiguous,chr22,49459419,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49459439,constitutive,chr22,49459439,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49459500,constitutive,chr22,49459500,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49459515,ambiguous,chr22,49459515,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49459541,ambiguous,chr22,49459541,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49459662,ambiguous,chr22,49459662,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49460139,ambiguous,chr22,49460139,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49460399,ambiguous,chr22,49460399,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49460454,ambiguous,chr22,49460454,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49460469,ambiguous,chr22,49460469,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49460641,ambiguous,chr22,49460641,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49460752,ambiguous,chr22,49460752,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49460757,ambiguous,chr22,49460757,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49460776,ambiguous,chr22,49460776,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461152,ambiguous,chr22,49461152,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461210,ambiguous,chr22,49461210,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461236,ambiguous,chr22,49461236,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461370,Ecto_specific,chr22,49461370,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461387,ambiguous,chr22,49461387,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461414,ambiguous,chr22,49461414,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461504,ambiguous,chr22,49461504,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461511,ambiguous,chr22,49461511,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461550,constitutive,chr22,49461550,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461565,constitutive,chr22,49461565,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461606,ambiguous,chr22,49461606,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461612,ambiguous,chr22,49461612,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461684,ambiguous,chr22,49461684,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461687,constitutive,chr22,49461687,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461697,ambiguous,chr22,49461697,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461748,constitutive,chr22,49461748,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461858,constitutive,chr22,49461858,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461863,constitutive,chr22,49461863,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461871,ambiguous,chr22,49461871,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461878,constitutive,chr22,49461878,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461881,constitutive,chr22,49461881,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461885,ambiguous,chr22,49461885,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461905,constitutive,chr22,49461905,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49461978,constitutive,chr22,49461978,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462012,ambiguous,chr22,49462012,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462072,ambiguous,chr22,49462072,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462150,constitutive,chr22,49462150,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462174,ambiguous,chr22,49462174,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462191,ambiguous,chr22,49462191,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462220,ambiguous,chr22,49462220,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462264,ambiguous,chr22,49462264,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462267,ambiguous,chr22,49462267,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462275,ambiguous,chr22,49462275,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462414,ambiguous,chr22,49462414,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462422,ambiguous,chr22,49462422,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462426,Ecto_specific,chr22,49462426,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462445,ambiguous,chr22,49462445,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462462,ambiguous,chr22,49462462,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462491,ambiguous,chr22,49462491,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462514,ambiguous,chr22,49462514,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462530,ambiguous,chr22,49462530,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462553,ambiguous,chr22,49462553,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462573,ambiguous,chr22,49462573,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462604,constitutive,chr22,49462604,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462615,ambiguous,chr22,49462615,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462768,ambiguous,chr22,49462768,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462899,ambiguous,chr22,49462899,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462901,ambiguous,chr22,49462901,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462906,ambiguous,chr22,49462906,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462931,ambiguous,chr22,49462931,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462982,ambiguous,chr22,49462982,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49462990,ambiguous,chr22,49462990,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463009,ambiguous,chr22,49463009,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463034,ambiguous,chr22,49463034,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463053,ambiguous,chr22,49463053,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463098,ambiguous,chr22,49463098,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463141,ambiguous,chr22,49463141,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463153,ambiguous,chr22,49463153,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463190,ambiguous,chr22,49463190,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463226,ambiguous,chr22,49463226,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463286,ambiguous,chr22,49463286,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463361,ambiguous,chr22,49463361,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463388,ambiguous,chr22,49463388,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463486,constitutive,chr22,49463486,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463523,ambiguous,chr22,49463523,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463533,constitutive,chr22,49463533,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463554,ambiguous,chr22,49463554,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463562,ambiguous,chr22,49463562,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463577,ambiguous,chr22,49463577,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463614,ambiguous,chr22,49463614,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463624,constitutive,chr22,49463624,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463626,constitutive,chr22,49463626,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463683,ambiguous,chr22,49463683,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463721,ambiguous,chr22,49463721,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463768,ambiguous,chr22,49463768,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463803,ambiguous,chr22,49463803,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463938,ambiguous,chr22,49463938,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49463984,ambiguous,chr22,49463984,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464019,ambiguous,chr22,49464019,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464054,ambiguous,chr22,49464054,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464245,ambiguous,chr22,49464245,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464275,ambiguous,chr22,49464275,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464331,ambiguous,chr22,49464331,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464384,ambiguous,chr22,49464384,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464400,ambiguous,chr22,49464400,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464441,ambiguous,chr22,49464441,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464446,ambiguous,chr22,49464446,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464502,ambiguous,chr22,49464502,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464525,ambiguous,chr22,49464525,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464550,ambiguous,chr22,49464550,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464622,ambiguous,chr22,49464622,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464688,ambiguous,chr22,49464688,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464740,constitutive,chr22,49464740,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464742,constitutive,chr22,49464742,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464876,ambiguous,chr22,49464876,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464940,ambiguous,chr22,49464940,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464947,constitutive,chr22,49464947,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49464972,ambiguous,chr22,49464972,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465002,ambiguous,chr22,49465002,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465043,ambiguous,chr22,49465043,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465053,ambiguous,chr22,49465053,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465063,constitutive,chr22,49465063,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465071,constitutive,chr22,49465071,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465073,constitutive,chr22,49465073,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465087,constitutive,chr22,49465087,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465125,ambiguous,chr22,49465125,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465242,constitutive,chr22,49465242,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465314,ambiguous,chr22,49465314,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465326,ambiguous,chr22,49465326,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465331,ambiguous,chr22,49465331,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465345,constitutive,chr22,49465345,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465377,ambiguous,chr22,49465377,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465494,ambiguous,chr22,49465494,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465585,constitutive,chr22,49465585,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465596,constitutive,chr22,49465596,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465603,constitutive,chr22,49465603,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465636,ambiguous,chr22,49465636,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49465808,ambiguous,chr22,49465808,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466014,constitutive,chr22,49466014,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466023,constitutive,chr22,49466023,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466033,constitutive,chr22,49466033,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466103,ambiguous,chr22,49466103,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466330,ambiguous,chr22,49466330,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466359,ambiguous,chr22,49466359,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466384,constitutive,chr22,49466384,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466399,constitutive,chr22,49466399,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466447,ambiguous,chr22,49466447,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466489,ambiguous,chr22,49466489,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466505,constitutive,chr22,49466505,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466514,constitutive,chr22,49466514,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466539,ambiguous,chr22,49466539,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466605,ambiguous,chr22,49466605,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466624,ambiguous,chr22,49466624,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466662,ambiguous,chr22,49466662,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466703,ambiguous,chr22,49466703,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466724,ambiguous,chr22,49466724,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466741,ambiguous,chr22,49466741,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466788,ambiguous,chr22,49466788,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466899,ambiguous,chr22,49466899,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466967,ambiguous,chr22,49466967,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49466979,ambiguous,chr22,49466979,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49467002,ambiguous,chr22,49467002,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49467013,ambiguous,chr22,49467013,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49467131,ambiguous,chr22,49467131,MIR3667HG,49414523,49658432,TRUE,FALSE
chr22_49467222,ambiguous,chr22,49467222,MIR3667HG,49414523,49658432,TRUE,FALSE
