cpg_site,category,chr,pos,gene,gene_start,gene_end,in_gene_body,is_endo_hit
chr19_49804337,constitutive,chr19,49804337,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49804397,constitutive,chr19,49804397,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49804413,constitutive,chr19,49804413,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49804433,ambiguous,chr19,49804433,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49804472,constitutive,chr19,49804472,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49804488,constitutive,chr19,49804488,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49804496,constitutive,chr19,49804496,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49804499,constitutive,chr19,49804499,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49804518,constitutive,chr19,49804518,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49804524,constitutive,chr19,49804524,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49804532,constitutive,chr19,49804532,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49804585,ambiguous,chr19,49804585,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49804656,ambiguous,chr19,49804656,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49804712,constitutive,chr19,49804712,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49804778,constitutive,chr19,49804778,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49804867,constitutive,chr19,49804867,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49804876,ME,chr19,49804876,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49804991,constitutive,chr19,49804991,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805230,ambiguous,chr19,49805230,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805271,ambiguous,chr19,49805271,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805364,ambiguous,chr19,49805364,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805374,ambiguous,chr19,49805374,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805406,ambiguous,chr19,49805406,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805446,Endo_specific,chr19,49805446,AP2A1,49767001,49807114,TRUE,TRUE
chr19_49805473,ambiguous,chr19,49805473,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805475,ambiguous,chr19,49805475,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805480,Endo_specific,chr19,49805480,AP2A1,49767001,49807114,TRUE,TRUE
chr19_49805483,ambiguous,chr19,49805483,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805493,ambiguous,chr19,49805493,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805496,ambiguous,chr19,49805496,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805499,ambiguous,chr19,49805499,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805501,ambiguous,chr19,49805501,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805526,ambiguous,chr19,49805526,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805536,ambiguous,chr19,49805536,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805565,ambiguous,chr19,49805565,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805569,ambiguous,chr19,49805569,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805758,ambiguous,chr19,49805758,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805920,constitutive,chr19,49805920,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805951,constitutive,chr19,49805951,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805953,constitutive,chr19,49805953,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805957,constitutive,chr19,49805957,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49805966,constitutive,chr19,49805966,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49806098,constitutive,chr19,49806098,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49806101,constitutive,chr19,49806101,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49806175,ambiguous,chr19,49806175,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49806183,constitutive,chr19,49806183,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49806227,ambiguous,chr19,49806227,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49806282,constitutive,chr19,49806282,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49806294,constitutive,chr19,49806294,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49806309,constitutive,chr19,49806309,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49806344,ambiguous,chr19,49806344,AP2A1,49767001,49807114,TRUE,FALSE
chr19_49807197,constitutive,chr19,49807197,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49807242,ambiguous,chr19,49807242,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49807245,ambiguous,chr19,49807245,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49807272,constitutive,chr19,49807272,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49807460,ambiguous,chr19,49807460,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49807462,ambiguous,chr19,49807462,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49807513,ambiguous,chr19,49807513,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49807659,ambiguous,chr19,49807659,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49807704,ambiguous,chr19,49807704,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49807721,constitutive,chr19,49807721,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49807762,ambiguous,chr19,49807762,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49807825,ambiguous,chr19,49807825,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49807846,constitutive,chr19,49807846,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49807907,ambiguous,chr19,49807907,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49807990,ambiguous,chr19,49807990,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49808148,ambiguous,chr19,49808148,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49808226,ambiguous,chr19,49808226,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49808320,ambiguous,chr19,49808320,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49808689,ambiguous,chr19,49808689,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809223,constitutive,chr19,49809223,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809248,constitutive,chr19,49809248,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809287,constitutive,chr19,49809287,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809289,constitutive,chr19,49809289,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809294,constitutive,chr19,49809294,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809533,constitutive,chr19,49809533,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809540,constitutive,chr19,49809540,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809546,constitutive,chr19,49809546,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809548,constitutive,chr19,49809548,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809557,constitutive,chr19,49809557,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809563,constitutive,chr19,49809563,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809583,constitutive,chr19,49809583,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809617,constitutive,chr19,49809617,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809632,ambiguous,chr19,49809632,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809679,ambiguous,chr19,49809679,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809685,ambiguous,chr19,49809685,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809687,ambiguous,chr19,49809687,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809706,ambiguous,chr19,49809706,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809746,constitutive,chr19,49809746,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809809,ambiguous,chr19,49809809,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809836,constitutive,chr19,49809836,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809848,ambiguous,chr19,49809848,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809892,ambiguous,chr19,49809892,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49809938,ambiguous,chr19,49809938,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49810174,Ecto_specific,chr19,49810174,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49810238,ambiguous,chr19,49810238,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49810287,constitutive,chr19,49810287,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49810314,constitutive,chr19,49810314,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49810325,constitutive,chr19,49810325,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49810396,constitutive,chr19,49810396,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49810400,constitutive,chr19,49810400,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49810402,constitutive,chr19,49810402,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49810445,constitutive,chr19,49810445,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49810456,constitutive,chr19,49810456,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49810466,constitutive,chr19,49810466,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49810551,constitutive,chr19,49810551,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49810571,constitutive,chr19,49810571,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49810593,ambiguous,chr19,49810593,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49810875,constitutive,chr19,49810875,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49810887,constitutive,chr19,49810887,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49810947,constitutive,chr19,49810947,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49811007,ambiguous,chr19,49811007,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49811011,constitutive,chr19,49811011,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49811023,constitutive,chr19,49811023,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49811043,constitutive,chr19,49811043,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49811075,constitutive,chr19,49811075,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49811099,constitutive,chr19,49811099,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49811392,constitutive,chr19,49811392,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49811419,constitutive,chr19,49811419,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49811429,constitutive,chr19,49811429,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49811449,constitutive,chr19,49811449,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49811657,constitutive,chr19,49811657,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49811662,constitutive,chr19,49811662,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49811728,constitutive,chr19,49811728,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49811829,constitutive,chr19,49811829,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49811833,constitutive,chr19,49811833,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49811835,constitutive,chr19,49811835,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49812094,constitutive,chr19,49812094,AP2A1,49767001,49807114,FALSE,FALSE
chr19_49812102,constitutive,chr19,49812102,AP2A1,49767001,49807114,FALSE,FALSE
chr6_47471446,constitutive,chr6,47471446,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47471483,constitutive,chr6,47471483,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47471506,constitutive,chr6,47471506,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47471577,constitutive,chr6,47471577,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47471640,ambiguous,chr6,47471640,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47471704,constitutive,chr6,47471704,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47472003,ambiguous,chr6,47472003,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47472745,constitutive,chr6,47472745,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47473057,constitutive,chr6,47473057,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47473134,constitutive,chr6,47473134,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47473308,constitutive,chr6,47473308,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47473412,constitutive,chr6,47473412,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47473462,constitutive,chr6,47473462,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47473495,constitutive,chr6,47473495,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47473599,constitutive,chr6,47473599,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47474118,ambiguous,chr6,47474118,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47474588,ambiguous,chr6,47474588,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47474908,constitutive,chr6,47474908,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47474929,constitutive,chr6,47474929,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47474949,constitutive,chr6,47474949,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47475184,constitutive,chr6,47475184,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47475340,constitutive,chr6,47475340,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47475464,constitutive,chr6,47475464,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47475467,constitutive,chr6,47475467,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47475498,constitutive,chr6,47475498,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47475519,constitutive,chr6,47475519,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47476152,ambiguous,chr6,47476152,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47476288,ambiguous,chr6,47476288,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47476401,Endo_specific,chr6,47476401,CD2AP-DT,47476441,47478160,FALSE,TRUE
chr6_47476445,Endo_specific,chr6,47476445,CD2AP-DT,47476441,47478160,TRUE,TRUE
chr6_47476488,ambiguous,chr6,47476488,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47476719,Endo_specific,chr6,47476719,CD2AP-DT,47476441,47478160,TRUE,TRUE
chr6_47476952,ambiguous,chr6,47476952,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47476963,ambiguous,chr6,47476963,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477046,ambiguous,chr6,47477046,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477106,ambiguous,chr6,47477106,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477158,constitutive,chr6,47477158,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477287,constitutive,chr6,47477287,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477290,constitutive,chr6,47477290,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477312,constitutive,chr6,47477312,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477324,constitutive,chr6,47477324,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477373,constitutive,chr6,47477373,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477385,constitutive,chr6,47477385,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477389,constitutive,chr6,47477389,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477404,constitutive,chr6,47477404,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477426,constitutive,chr6,47477426,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477437,constitutive,chr6,47477437,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477455,constitutive,chr6,47477455,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477457,constitutive,chr6,47477457,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477460,constitutive,chr6,47477460,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477463,constitutive,chr6,47477463,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477466,constitutive,chr6,47477466,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477468,constitutive,chr6,47477468,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477521,constitutive,chr6,47477521,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477538,constitutive,chr6,47477538,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477542,constitutive,chr6,47477542,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477556,constitutive,chr6,47477556,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477564,constitutive,chr6,47477564,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47477575,constitutive,chr6,47477575,CD2AP-DT,47476441,47478160,TRUE,FALSE
chr6_47478259,constitutive,chr6,47478259,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47478462,constitutive,chr6,47478462,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47478505,constitutive,chr6,47478505,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47478517,constitutive,chr6,47478517,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47478523,constitutive,chr6,47478523,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47478613,constitutive,chr6,47478613,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47478630,constitutive,chr6,47478630,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47478634,constitutive,chr6,47478634,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47478678,constitutive,chr6,47478678,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47478692,constitutive,chr6,47478692,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47478748,constitutive,chr6,47478748,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47478795,constitutive,chr6,47478795,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47478845,constitutive,chr6,47478845,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47478918,constitutive,chr6,47478918,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47479010,constitutive,chr6,47479010,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47479066,constitutive,chr6,47479066,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47479173,constitutive,chr6,47479173,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47479276,constitutive,chr6,47479276,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47479283,constitutive,chr6,47479283,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47479328,constitutive,chr6,47479328,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47479413,constitutive,chr6,47479413,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47479797,ambiguous,chr6,47479797,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47479959,ambiguous,chr6,47479959,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47479979,ambiguous,chr6,47479979,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47480128,ambiguous,chr6,47480128,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47480681,ambiguous,chr6,47480681,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47480899,constitutive,chr6,47480899,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47481122,constitutive,chr6,47481122,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47481275,constitutive,chr6,47481275,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47481307,ambiguous,chr6,47481307,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47481408,constitutive,chr6,47481408,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47481414,constitutive,chr6,47481414,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47481422,constitutive,chr6,47481422,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47481431,constitutive,chr6,47481431,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47481565,constitutive,chr6,47481565,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47481592,constitutive,chr6,47481592,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47481625,constitutive,chr6,47481625,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47481647,ambiguous,chr6,47481647,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47482355,ambiguous,chr6,47482355,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47482417,constitutive,chr6,47482417,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47482439,constitutive,chr6,47482439,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47482441,constitutive,chr6,47482441,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47482447,ambiguous,chr6,47482447,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47482464,constitutive,chr6,47482464,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47482471,constitutive,chr6,47482471,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47482503,ambiguous,chr6,47482503,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47482525,ambiguous,chr6,47482525,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47482579,ambiguous,chr6,47482579,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47482599,ambiguous,chr6,47482599,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47482657,constitutive,chr6,47482657,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47482676,ambiguous,chr6,47482676,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr6_47482860,ME,chr6,47482860,CD2AP-DT,47476441,47478160,FALSE,FALSE
chr7_286350,ambiguous,chr7,286350,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_286389,ambiguous,chr7,286389,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_286396,ambiguous,chr7,286396,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_286403,ambiguous,chr7,286403,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_286431,ambiguous,chr7,286431,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_286467,constitutive,chr7,286467,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_286484,ambiguous,chr7,286484,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_286521,ambiguous,chr7,286521,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_286600,ambiguous,chr7,286600,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_286635,constitutive,chr7,286635,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_286729,constitutive,chr7,286729,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_286761,ambiguous,chr7,286761,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287056,constitutive,chr7,287056,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287058,constitutive,chr7,287058,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287068,constitutive,chr7,287068,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287096,constitutive,chr7,287096,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287126,ambiguous,chr7,287126,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287137,constitutive,chr7,287137,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287146,constitutive,chr7,287146,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287308,constitutive,chr7,287308,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287316,constitutive,chr7,287316,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287441,ambiguous,chr7,287441,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287542,ambiguous,chr7,287542,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287614,constitutive,chr7,287614,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287722,ambiguous,chr7,287722,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287830,ambiguous,chr7,287830,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287874,ambiguous,chr7,287874,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287950,constitutive,chr7,287950,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287956,constitutive,chr7,287956,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287958,constitutive,chr7,287958,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_287989,constitutive,chr7,287989,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288180,ambiguous,chr7,288180,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288223,constitutive,chr7,288223,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288239,ambiguous,chr7,288239,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288251,ambiguous,chr7,288251,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288276,constitutive,chr7,288276,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288296,constitutive,chr7,288296,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288333,ambiguous,chr7,288333,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288358,ambiguous,chr7,288358,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288370,constitutive,chr7,288370,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288373,ambiguous,chr7,288373,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288392,constitutive,chr7,288392,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288394,constitutive,chr7,288394,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288463,ambiguous,chr7,288463,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288598,ambiguous,chr7,288598,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288752,ambiguous,chr7,288752,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288788,ambiguous,chr7,288788,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288797,ambiguous,chr7,288797,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288809,ambiguous,chr7,288809,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288827,ambiguous,chr7,288827,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288881,ambiguous,chr7,288881,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_288988,ambiguous,chr7,288988,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_289001,ambiguous,chr7,289001,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_289006,ambiguous,chr7,289006,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_289033,ambiguous,chr7,289033,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_289045,ambiguous,chr7,289045,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_289107,ambiguous,chr7,289107,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_289127,ambiguous,chr7,289127,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_289140,ambiguous,chr7,289140,FOXL3-OT1,291344,294422,FALSE,FALSE
chr7_289147,ambiguous,chr7,289147,FOXL3-OT1,291344,294422,FALSE,FALSE
